rep_date,sbu_code,loc_code,loc_name,prim_cls,main_grp,catdes,item_code,supplier,itm_desc,itm_group,on_hand_qty,avg_price,plu_code,cur,ove30,ove60,ove90,ove120,ove180,ove270,ove365,ove730,neg_stock,on_hand_value,cur_val,ove30_val,ove60_val,ove90_val,ove120_val,ove180_val,ove270_val,ove365_val,ove730_val,neg_stock_val
2024-06-15,830,53,NITTAMBUWA,B,Electricals,Electronics,LPDC-BX205,1663,B & D BLENDER,L03102,1.0,4799.85,789673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4799.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4799.85,0.0
2024-06-15,830,53,NITTAMBUWA,B,Electricals,Electronics,LPDCRC1800,1663,B & D RICE COOKER NONSTICK 1.8,L03102,1.0,13467.12,8415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13467.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13467.12,0.0
2024-06-15,830,53,NITTAMBUWA,B,Electricals,Electronics,LPMH-1000WH,1617,MEGA WATER HEATER 1000W (L),L03102,6.0,1612.5,761414,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9675.0,0.0,0.0,0.0,0.0,0.0,9675.0,0.0,0.0,0.0,0.0
2024-06-15,830,53,NITTAMBUWA,B,Electricals,Electronics,LPMH-1000WHS,1617,MEGA WATER HEATER 1000W (S),L03102,6.0,1487.3,781562,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8923.8,0.0,0.0,0.0,0.0,0.0,8923.8,0.0,0.0,0.0,0.0
2024-06-15,830,53,NITTAMBUWA,B,Electricals,Electronics,LPMH-1500WH,1617,MEGA WATER HEATER 1500W (L),L03102,3.0,1664.72,761413,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4994.16,0.0,0.0,0.0,0.0,0.0,4994.16,0.0,0.0,0.0,0.0
2024-06-15,830,53,NITTAMBUWA,B,Electricals,Electronics,MHHP002,1617,HOT PLATE MHHP002,L03102,9.0,13000.0,756622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,117000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117000.0,0.0
2024-06-15,830,53,NITTAMBUWA,B,Electricals,Electronics,LPA-ACP-0.5,2040,ARPICO ELECTRIC WATER PUMPS 0.,L03103,4.0,13072.21,745690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,52288.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52288.84,0.0
2024-06-15,830,53,NITTAMBUWA,B,Electricals,Electronics,LPA-ACP-0.75,2040,ARPICO ELECTRIC WATER PUMPS 0.,L03103,4.0,16581.95,793762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,66327.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66327.8,0.0
2024-06-15,830,53,NITTAMBUWA,B,Electricals,Electronics,LPA-ACP-1,2040,ARPICO ELECTRIC WATER PUMPS1HP,L03103,2.0,18879.51,778865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,37759.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37759.02,0.0
2024-06-15,830,53,NITTAMBUWA,B,Electricals,Electronics,LPA-ASPC-1.0,2040,ARPICO SUBMERSIBLE CLEAN WATER,L03103,1.0,28891.51,716736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28891.51,28891.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
