rep_date,sbu_code,loc_code,loc_name,prim_cls,main_grp,catdes,item_code,supplier,itm_desc,itm_group,on_hand_qty,avg_price,plu_code,cur,ove30,ove60,ove90,ove120,ove180,ove270,ove365,ove730,neg_stock,on_hand_value,cur_val,ove30_val,ove60_val,ove90_val,ove120_val,ove180_val,ove270_val,ove365_val,ove730_val,neg_stock_val
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPDC-ET124B5,1663,B & D POP UP TOASTER - 4 SLICE,L03102,1.0,12756.76,838911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12756.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12756.76,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPDC-HK3402,298,SUGA ELECTRIC OVEN -34L,L03102,1.0,29121.59,829088,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29121.59,0.0,0.0,0.0,0.0,0.0,29121.59,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPDM001 G,100429,DMS HOT PLATE SINGLE  GREY,L03102,1.0,12153.49,751304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12153.49,0.0,0.0,0.0,0.0,0.0,12153.49,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPMH-1000WH,1617,MEGA WATER HEATER 1000W (L),L03102,2.0,1612.5,761414,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3225.0,0.0,0.0,0.0,0.0,0.0,3225.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPMH-1500WH,1617,MEGA WATER HEATER 1500W (L),L03102,5.0,1664.72,761413,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8323.6,0.0,0.0,0.0,0.0,0.0,8323.6,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,NHRC06,100605,NOAH RICECOOKER - 0.6L,L03102,3.0,6200.0,720628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,18600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18600.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,NHRC10,100605,NOAH RICE COOKER -1L,L03102,3.0,7750.0,782171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,23250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23250.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPAD-ACP1JET,2040,ARPICO ELECTRIC WATERPUMP 1HP,L03103,1.0,17280.05,718601,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17280.05,0.0,0.0,0.0,0.0,0.0,17280.05,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPOC-X051300,1723,X5 1W 1G USB CHARGER,L03103,1.0,833.35,744845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,833.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.35,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPOCLEP12.5D,1723,ECO LED BULB 12.5W D/L B22-P12,L03103,2.0,1246.37,761484,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2492.74,0.0,0.0,0.0,0.0,0.0,2492.74,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPSR-3WCDB22,200002,PANASONIC LED BULB 3W C/D B22,L03103,7.0,426.27,757708,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2983.89,0.0,2983.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPSR-3WCDE27,200002,PANASONIC LED BULB 3W C/D E27,L03103,6.0,423.79,736976,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.74,0.0,2542.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPSR-3WWDB22,200002,PANASONIC LED BULB 3W W/D B22,L03103,6.0,421.72,753116,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2530.32,0.0,2530.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPSR-3WWDE27,200002,PANASONIC LED BULB 3W W/D E27,L03103,4.0,433.42,796274,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.68,0.0,1733.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPSR-5WCDE27,200002,PANASONIC LED BULB 4.8 W C/D E,L03103,4.0,595.18,732395,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380.72,0.0,2380.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPSR-5WWDE27,200002,PANASONIC LED BULB 4.8 W  W/D ,L03103,4.0,602.11,726254,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2408.44,0.0,2408.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPSR-7WCDE27,200002,PANASONIC LED BULB 7W C/D E27,L03103,3.0,733.11,796272,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199.33,0.0,2199.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPSR-9WCDE27,200002,PANASONIC LED BULB 9W C/D E27,L03103,9.0,852.21,732396,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7669.89,0.0,7669.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPSR-9WWDB22,200002,PANASONIC LED BULB 9W W/D B22,L03103,3.0,854.31,738616,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2562.93,0.0,2562.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPSR-9WWDE27,200002,PANASONIC LED BULB 9W W/D E27,L03103,6.0,850.95,726255,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5105.7,0.0,5105.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPSR12WCDE27,200002,PANASONIC LED BULB 12W C/D E27,L03103,3.0,1098.0,752005,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3294.0,0.0,3294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPSR12WWDE27,200002,PANASONIC LED BULB 12W W/D E27,L03103,1.0,1083.07,738617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1083.07,0.0,0.0,0.0,0.0,1083.07,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPSR15WWDB22,200002,PANASONIC LED BULB 15W W/D B22,L03103,6.0,1303.39,735136,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7820.34,0.0,7820.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPSR15WWDE27,200002,PANASONIC LED BULB 15W W/D E27,L03103,3.0,1260.03,732408,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3780.09,0.0,3780.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPWD40100ML,1663,WD40 LUB MUP 100 ML,L03103,12.0,848.14,771963,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10177.68,10177.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPWD40191ML,1663,WD40 LUB MUP 191 ML,L03103,12.0,1067.8,798890,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12813.6,12813.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPBMI-3BRADR,100561,3 BANDS RADIO RECHARGEABLE,L0ZZ31,4.0,2323.72,768764,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9294.88,0.0,0.0,0.0,0.0,0.0,9294.88,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPICL-IS02,1965,USB CHARGER CABLE - I5,L0ZZ31,1.0,103.01,796367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.01,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Electronics,LPJD-6M3WAY,1678,JDE MULTY CHANNEL ANTENNA,L0ZZ31,3.0,1058.35,834909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3175.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3175.05,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Imp Electronics,IMARPPLW18W,200022,ARPICO LED PANEL LIGHT 18W W/W,I07104,2.0,675.1,766624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1350.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.2,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Imp Electronics,IMARPLB3001A,200022,ARPICO HAND MIXER,I07113,1.0,3512.93,764104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3512.93,0.0,0.0,0.0,0.0,0.0,3512.93,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Imp Electronics,IMARPST1001A,200022,ARPICO SANDWICH TOASTER WITH P,I07113,-1.0,3240.96,715020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3240.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3240.96
2024-06-15,830,150,Ragama Arpico Daily,B,Electricals,Imp Electronics,IMARPTKA871,200022,ARPICO 2.1 MUTI MEDIA SPEAKER,I07114,1.0,6205.81,759392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6205.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6205.81,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Arpifoam,AF20204,2022,ARPIFOAM CUSHIONS,F00106,2.0,1067.39,2092,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2134.78,0.0,0.0,0.0,0.0,0.0,2134.78,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Arpifoam,AFS3411/2,2022,"SPONGE 3""X4""X1 1/2""",F00111,1.0,34.34,8395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.34,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Arpifoam,AFS5411/2,2022,"SPONGE 5""X4""X1 1/2""",F00111,1.0,51.13,4331,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.13,0.0,0.0,0.0,0.0,0.0,0.0,51.13,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Arpifoam,AFS6411/2,2022,"SPONGE 6""X4""X1 1/2""",F00111,28.0,61.54,6600,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.12,1723.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Arpifoam,UF H/R VC,2022,VELVAT SET 20*20 ( 10 PCS ),F00115,1.0,14047.17,44369,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14047.17,0.0,0.0,0.0,0.0,0.0,14047.17,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Arpifoam,UFHR20272.5V,2022,VELVAT SET 20*27 (10 PCS ),F00115,1.0,16288.77,81185,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16288.77,0.0,0.0,0.0,0.0,0.0,16288.77,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Co. Plastics,PLGHTU1/215M,2020,PLASTIC GARDEN HOSE WITH T/ U ,F00205,8.0,2108.26,821263,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16866.08,0.0,0.0,16866.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Co. Plastics,PLGHTU1/230M,2020,PLASTIC GARDEN HOSE WITH T/U 3,F00205,6.0,4248.65,821262,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25491.9,0.0,0.0,25491.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RGHR1 30M,2001,GARDEN HOSE 1 30M ROLL,F00404,1.0,7431.22,824490,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7431.22,0.0,0.0,0.0,0.0,7431.22,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RGHR1-15M,2001,GARDEN HOSE 1 15M ROLL,F00404,1.0,3830.93,824489,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3830.93,0.0,0.0,0.0,0.0,3830.93,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RGHR1/2-05M,2001,GARDEN HOSE 1/2 05M ROLL,F00404,1.0,607.04,824484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.04,0.0,607.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RGHR1/2-10M,2001,GARDEN HOSE 1/2 10M ROLL,F00404,1.0,1204.44,824485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.44,1204.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RGHR1/215MTU,2001,GARDEN HOSE 1/2M 15M ROLL WITH,F00404,2.0,1861.31,824491,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3722.62,0.0,0.0,0.0,3722.62,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RGHR1/220MTU,2001,GARDEN HOSE 1/2 20M ROLL WITH,F00404,1.0,2411.94,824492,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411.94,0.0,0.0,2411.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RGHR3/4-30M,2001,GARDEN HOSE 3/4 30M ROLL,F00404,1.0,6494.98,821556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6494.98,0.0,0.0,0.0,0.0,6494.98,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,SSHR3/4-30M,2001,SUPER HOSE 3/4 30M ROLL,F00404,1.0,9362.99,824496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9362.99,0.0,0.0,0.0,0.0,9362.99,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,FSMD2,2001,FOOT SANITIZING MAT FL 20*12,F00408,1.0,1340.06,723432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1340.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.06,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RBHDMS,2001,RUBBER HEAVY DUTY MAT SMALL,F00408,3.0,1092.14,4999,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3276.42,0.0,0.0,2184.28,0.0,1092.14,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RDM1.1TK,2001,CLOSE BOTTOM MAT - MEDIUM,F00408,4.0,1013.59,13524,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4054.36,0.0,0.0,0.0,0.0,1013.59,0.0,0.0,3040.77,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RDM10BL,2001,CLOSE BOTTOM RING MAT - THIN,F00408,1.0,955.21,2622,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,955.21,0.0,0.0,0.0,0.0,0.0,955.21,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RDM12BL,2001,FLAT TIP LARGE MAT,F00408,2.0,861.27,2517,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.54,0.0,1722.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RDM1BL,2001,RUBBER SPIKED MAT,F00408,4.0,565.29,2618,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2261.16,0.0,0.0,0.0,0.0,565.29,1130.58,0.0,565.29,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RDM2BL,2001,SPIKED/DIAMOND MAT- BLACK,F00408,4.0,768.96,2616,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3075.84,0.0,0.0,0.0,0.0,0.0,0.0,3075.84,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RDM42,2001,"SPICKED MAT -30"" X 18""",F00408,5.0,1412.16,7674,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7060.8,2824.32,2824.32,0.0,0.0,0.0,1412.16,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RDM62BL,2001,RUBBER MATS BLACK,F00408,5.0,314.94,2614,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1574.7,314.94,1259.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RDM63BL,2001,RUBBER MATS BLACK,F00408,10.0,827.09,2615,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8270.9,0.0,8270.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RDM7BL,2001,SPIKED/GROOVED MAT- BLACK,F00408,3.0,568.17,2603,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1704.51,0.0,0.0,568.17,568.17,568.17,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RDM99BL,2001,OPEN BOTTOM MAT-THICK,F00408,3.0,1162.81,2621,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3488.43,0.0,3488.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,150,Ragama Arpico Daily,D,Factory Products,Dry Rubber,RDM99CB,2001,99 BL CLOSED BOTTOM MAT,F00408,-1.0,986.75,14695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-986.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-986.75
