rep_date,sbu_code,loc_code,loc_name,prim_cls,main_grp,catdes,item_code,supplier,itm_desc,itm_group,on_hand_qty,avg_price,plu_code,cur,ove30,ove60,ove90,ove120,ove180,ove270,ove365,ove730,neg_stock,on_hand_value,cur_val,ove30_val,ove60_val,ove90_val,ove120_val,ove180_val,ove270_val,ove365_val,ove730_val,neg_stock_val
2024-06-15,830,115,Kegalle Super Centre,B,Electricals,Electronics,ABFNPDABMPF0,1004,ABANS STORMY GREY STAND FAN,L03101,3.0,11177.95,778700,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33533.85,0.0,33533.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,115,Kegalle Super Centre,B,Electricals,Electronics,CWSF5020IGC,298,WIPRO INDUSTRIAL STAND FAN  20,L03101,1.0,446411.62,756685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,446411.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446411.62,0.0
2024-06-15,830,115,Kegalle Super Centre,B,Electricals,Electronics,DSW6,100141,KANVOX IRON KANOVX/DRY,L03101,3.0,2360.19,723923,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7080.57,7080.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,115,Kegalle Super Centre,B,Electricals,Electronics,EQFNPDSF2,1004,ELECTRIQUE - STAND FAN,L03101,5.0,12068.47,787632,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,60342.35,0.0,0.0,0.0,60342.35,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,115,Kegalle Super Centre,B,Electricals,Electronics,LPBGIRDYBR,1004,BRIGHT - 1200W DRY IRON,L03101,2.0,3296.49,723953,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6592.98,0.0,0.0,0.0,6592.98,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,115,Kegalle Super Centre,B,Electricals,Electronics,LPBGKTBR185,1004,BRIGHT-SS ELECTRIC KETTLE 1-8L,L03101,12.0,3638.09,755648,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,43657.08,0.0,0.0,0.0,43657.08,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,115,Kegalle Super Centre,B,Electricals,Electronics,LPBRKT185,1004,BRIGHT-S S ELECTRIC KETTLE 1-8,L03101,1.0,3329.85,749803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3329.85,0.0,0.0,0.0,3329.85,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,115,Kegalle Super Centre,B,Electricals,Electronics,LPCV-DVD,100461,DVD/ RECEIVER SHELF,L03101,1.0,1318.37,745036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1318.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.37,0.0
2024-06-15,830,115,Kegalle Super Centre,B,Electricals,Electronics,LPCV-SBWUSB,100461,SUBWOOFER USB,L03101,1.0,3978.53,743214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3978.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3978.53,0.0
2024-06-15,830,115,Kegalle Super Centre,B,Electricals,Electronics,LPDC-1605B5,1663,B & D STEAM MOP,L03101,2.0,23329.89,716799,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,46659.78,0.0,0.0,0.0,46659.78,0.0,0.0,0.0,0.0,0.0,0.0
