rep_date,sbu_code,loc_code,loc_name,prim_cls,main_grp,catdes,item_code,supplier,itm_desc,itm_group,on_hand_qty,avg_price,plu_code,cur,ove30,ove60,ove90,ove120,ove180,ove270,ove365,ove730,neg_stock,on_hand_value,cur_val,ove30_val,ove60_val,ove90_val,ove120_val,ove180_val,ove270_val,ove365_val,ove730_val,neg_stock_val
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,ABFNPD40B8,1004,"ABANS STAND FAN 16""",L03101,1.0,15705.92,799750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15705.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15705.92,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,ABFNPDABMPF0,1004,ABANS STORMY GREY STAND FAN,L03101,5.0,11177.95,778700,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55889.75,55889.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,EQFNPDSF1,1004,ELECTRIQUE - STAND FAN,L03101,5.0,12070.66,787631,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60353.3,60353.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPBGIRDYBR,1004,BRIGHT - 1200W DRY IRON,L03101,5.0,3296.49,723953,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16482.45,0.0,0.0,16482.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPBGKTBR185,1004,BRIGHT-SS ELECTRIC KETTLE 1-8L,L03101,4.0,3638.09,755648,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14552.36,10914.27,0.0,3638.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPDC-1605B5,1663,B & D STEAM MOP,L03101,1.0,23329.89,716799,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23329.89,0.0,0.0,0.0,23329.89,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPDC-WDBD10,1663,B & D 1200W 10L W&D VACUUM CLE,L03101,1.0,25644.35,768919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25644.35,0.0,25644.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPDC-X2000B5,1663,B & D STEAM IRON -X2000-B5,L03101,3.0,10445.39,838908,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31336.17,31336.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPDGEF500,1663,HEAVY WEIGHT DRY IRON,L03101,2.0,9657.28,32777,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19314.56,0.0,0.0,0.0,19314.56,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPDGTITI747,1663,TRAVEL IRON TI747,L03101,1.0,10677.42,7185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10677.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10677.42,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPDMB22,200004,DOMAX B22 HOLDER,L03101,32.0,264.38,758757,3.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,8460.16,793.14,0.0,0.0,0.0,0.0,7667.02,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPER-KDKA40B,200001,KDK TABLE FAN A40B,L03101,3.0,16119.99,766505,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48359.97,0.0,48359.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPERKDKM56RG,200001,KDK CEILING FAN M56RG,L03101,2.0,15050.3,732424,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30100.6,0.0,0.0,15050.3,15050.3,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPERKDKN56RG,200001,KDK CEILING FAN N56RG,L03101,1.0,15629.98,785609,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15629.98,0.0,15629.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPKVPC3L,100141,KANVOX PRESS.COOKER 3L,L03101,2.0,4778.56,778452,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9557.12,0.0,0.0,9557.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPLI-STNDFAN,100106,LAKRO STAND FAN,L03101,1.0,7149.76,774081,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7149.76,0.0,0.0,0.0,7149.76,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPOC-4990001,1723,ORANGE RICE COOKER 1.8L,L03101,2.0,7323.75,770164,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14647.5,0.0,14647.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPOC-4990010,1723,ORANGE RICE COOKER 2.2L,L03101,3.0,8979.75,745772,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26939.25,0.0,0.0,26939.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPOC-4990200,1723,ORANGE DRY IRON-GREY 1200W,L03101,5.0,3353.26,788699,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16766.3,0.0,0.0,16766.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPOC-4990210,1723,ORANGE STEAM IRON-PURPA 1600W,L03101,4.0,4201.98,778890,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16807.92,0.0,0.0,16807.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPOC-4990220,1723,ORANGE STEAM IRON-BRO 2200W M/,L03101,1.0,2641.61,734711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2641.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2641.61,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPOC-B22EMG,1723,EMERGENCY LED 8W B22 6500K,L03101,2.0,1976.59,727867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3953.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3953.18,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPOC-E27EMG,1723,EMERGENCY LED 8W E27 6500K,L03101,1.0,2035.47,769656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2035.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.47,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPOC-SOC7MTW,1723,13A TRAILER SOC 7MTS WIRE,L03101,4.0,4276.39,731340,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17105.56,0.0,17105.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPRLBJDX2,100434,BAJAJ DRY IRON 600 W,L03101,1.0,3734.5,752705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3734.5,0.0,0.0,0.0,3734.5,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPRLBJMX4,100434,BAJAJ SPRAY IRON 1250 W,L03101,2.0,6450.5,755560,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12901.0,0.0,0.0,0.0,12901.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPRLBJPOPU,100434,BAJAJ DRY IRON 1000 W POPULAR,L03101,1.0,3977.0,777925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3977.0,0.0,0.0,0.0,3977.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPS-SED2432A,299,SINGER DRY IRON,L03101,1.0,4903.14,783576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4903.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4903.14,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPS-SID2432,299,SINGER DRY IRON,L03101,1.0,5361.26,774033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5361.26,0.0,0.0,0.0,0.0,0.0,0.0,5361.26,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPSLWF1608R,299,SINGER WALL FAN,L03101,1.0,17385.87,748866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17385.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17385.87,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPSS-SWH118E,299,SINGER WATER HEATER-SWH118E,L03101,2.0,30313.25,820841,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60626.5,0.0,0.0,0.0,60626.5,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPSSSWM-FA70,299,SINGER FULLY AUTO TOP LOADER,L03101,1.0,80080.39,791213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80080.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80080.39,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPU-USISTC20,299,UNIC STEAM IRON,L03101,5.0,6980.84,780089,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,34904.2,0.0,0.0,0.0,34904.2,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,LPWDSW-30,1007,WIPRO DRY IRON - 1000W,L03101,3.0,2310.23,758729,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6930.69,0.0,0.0,0.0,0.0,0.0,6930.69,0.0,0.0,0.0,0.0
2024-06-15,830,109,Galle SC,B,Electricals,Electronics,MG3576,100141,USHA IMPR.MIXER GRIN 750W,L03101,2.0,18780.65,778451,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,37561.3,0.0,0.0,0.0,0.0,0.0,37561.3,0.0,0.0,0.0,0.0
