rep_date,sbu_code,loc_code,loc_name,prim_cls,main_grp,catdes,item_code,supplier,itm_desc,itm_group,on_hand_qty,avg_price,plu_code,cur,ove30,ove60,ove90,ove120,ove180,ove270,ove365,ove730,neg_stock,on_hand_value,cur_val,ove30_val,ove60_val,ove90_val,ove120_val,ove180_val,ove270_val,ove365_val,ove730_val,neg_stock_val
2024-06-15,830,114,Yakkala Super Store,B,Electricals,Electronics,ABFNIN600TII,1004,ABANS-INDUSTRIAL FAN 24,L03101,1.0,33473.05,728284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33473.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33473.05,0.0
2024-06-15,830,114,Yakkala Super Store,B,Electricals,Electronics,ABFNPDABMPF0,1004,ABANS STORMY GREY STAND FAN,L03101,4.0,11177.95,778700,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44711.8,0.0,44711.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,114,Yakkala Super Store,B,Electricals,Electronics,LPABABIRST80,1004,ABANS-STEAM IRON (VIOLET BLUE),L03101,1.0,4657.54,742347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4657.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4657.54,0.0,0.0
2024-06-15,830,114,Yakkala Super Store,B,Electricals,Electronics,LPBGKTBR185,1004,BRIGHT-SS ELECTRIC KETTLE 1-8L,L03101,2.0,3638.09,755648,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7276.18,0.0,7276.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,114,Yakkala Super Store,B,Electricals,Electronics,LPDC-1605B5,1663,B & D STEAM MOP,L03101,1.0,23329.89,716799,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23329.89,0.0,23329.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,114,Yakkala Super Store,B,Electricals,Electronics,LPDC-GL360GB,1663,B & D GRASS TRIMMER,L03101,1.0,15213.73,743068,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15213.73,0.0,0.0,0.0,15213.73,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,114,Yakkala Super Store,B,Electricals,Electronics,LPDC-X2000B5,1663,B & D STEAM IRON -X2000-B5,L03101,1.0,10445.39,838908,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10445.39,0.0,10445.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,114,Yakkala Super Store,B,Electricals,Electronics,LPDCSIX750,1663,B & D STEAM IRON 1600W(X1550),L03101,1.0,7400.24,8416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7400.24,0.0,7400.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,830,114,Yakkala Super Store,B,Electricals,Electronics,LPDGC1424-N,298,PHILIPS STEM IRON LIGHTWEIGHT,L03101,2.0,7651.85,794969,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15303.7,0.0,0.0,0.0,0.0,0.0,7651.85,7651.85,0.0,0.0,0.0
2024-06-15,830,114,Yakkala Super Store,B,Electricals,Electronics,LPDLSW108-N,298,CLEAR STEAM IRON-CLSW-108,L03101,2.0,3742.5,723023,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7485.0,0.0,0.0,0.0,0.0,0.0,0.0,7485.0,0.0,0.0,0.0
